# SIMULACION DE COLISIONES MULTIPLES
# tiempo  id  x  y  velX  velY  masa
#--------------------------------------------------
586.1  1  960.029  -116.577  -42.4264  -37.278  20
586.2  0  336.895  -15.8576  -6.70243  -24.525  37
586.2  1  955.786  -120.403  -42.4264  38.259  20
586.3  0  336.225  -18.4082  -6.70243  25.506  37
586.3  1  951.543  -116.675  -42.4264  -37.278  20
586.4  0  335.554  -15.9557  -6.70243  -24.525  37
586.4  1  947.301  -120.501  -42.4264  38.259  20
586.5  0  334.884  -18.5063  -6.70243  25.506  37
586.5  1  943.058  -116.773  -42.4264  -37.278  20
586.6  0  334.214  -16.0538  -6.70243  -24.525  37
586.6  1  938.815  -120.599  -42.4264  38.259  20
586.7  0  333.544  -18.6044  -6.70243  25.506  37
586.7  1  934.573  -116.871  -42.4264  -37.278  20
586.8  0  332.873  -16.1519  -6.70243  -24.525  37
586.8  1  930.33  -120.697  -42.4264  38.259  20
586.9  0  332.203  -18.7025  -6.70243  25.506  37
586.9  1  926.087  -116.969  -42.4264  -37.278  20
587  0  331.533  -16.25  -6.70243  -24.525  37
587  1  921.845  -120.795  -42.4264  38.259  20
587.1  0  330.863  -18.8006  -6.70243  25.506  37
587.1  1  917.602  -117.067  -42.4264  -37.278  20
587.2  0  330.192  -16.3481  -6.70243  -24.525  37
587.2  1  913.36  -120.893  -42.4264  38.259  20
587.3  0  329.522  -18.8987  -6.70243  25.506  37
587.3  1  909.117  -117.165  -42.4264  -37.278  20
587.4  0  328.852  -16.4462  -6.70243  -24.525  37
587.4  1  904.874  -120.991  -42.4264  38.259  20
587.5  0  328.182  -18.9968  -6.70243  25.506  37
587.5  1  900.632  -117.263  -42.4264  -37.278  20
587.6  0  327.512  -16.5443  -6.70243  -24.525  37
587.6  1  896.389  -121.089  -42.4264  38.259  20
587.7  0  326.841  -19.0949  -6.70243  25.506  37
587.7  1  892.146  -117.362  -42.4264  -37.278  20
587.8  0  326.171  -16.6424  -6.70243  -24.525  37
587.8  1  887.904  -121.187  -42.4264  38.259  20
587.9  0  325.501  -19.193  -6.70243  25.506  37
587.9  1  883.661  -117.46  -42.4264  -37.278  20
588  0  324.831  -16.7405  -6.70243  -24.525  37
588  1  879.418  -121.286  -42.4264  38.259  20
588.1  0  324.16  -19.2911  -6.70243  25.506  37
588.1  1  875.176  -117.558  -42.4264  -37.278  20
588.2  0  323.49  -16.8386  -6.70243  -24.525  37
588.2  1  870.933  -121.384  -42.4264  38.259  20
588.3  0  322.82  -19.3892  -6.70243  25.506  37
588.3  1  866.69  -117.656  -42.4264  -37.278  20
588.4  0  322.15  -16.9367  -6.70243  -24.525  37
588.4  1  862.448  -121.482  -42.4264  38.259  20
588.5  0  321.479  -19.4873  -6.70243  25.506  37
588.5  1  858.205  -117.754  -42.4264  -37.278  20
588.6  0  320.809  -17.0348  -6.70243  -24.525  37
588.6  1  853.963  -121.58  -42.4264  38.259  20
588.7  0  320.139  -19.5854  -6.70243  25.506  37
588.7  1  849.72  -117.852  -42.4264  -37.278  20
588.8  0  319.469  -17.1329  -6.70243  -24.525  37
588.8  1  845.477  -121.678  -42.4264  38.259  20
588.9  0  318.798  -19.6835  -6.70243  25.506  37
588.9  1  841.235  -117.95  -42.4264  -37.278  20
589  0  318.128  -17.231  -6.70243  -24.525  37
589  1  836.992  -121.776  -42.4264  38.259  20
589.1  0  317.458  -19.7816  -6.70243  25.506  37
589.1  1  832.749  -118.048  -42.4264  -37.278  20
589.2  0  316.788  -17.3291  -6.70243  -24.525  37
589.2  1  828.507  -121.874  -42.4264  38.259  20
589.3  0  316.117  -19.8797  -6.70243  25.506  37
589.3  1  824.264  -118.146  -42.4264  -37.278  20
589.4  0  315.447  -17.4272  -6.70243  -24.525  37
589.4  1  820.021  -121.972  -42.4264  38.259  20
589.5  0  314.777  -19.9778  -6.70243  25.506  37
589.5  1  815.779  -118.244  -42.4264  -37.278  20
589.6  0  314.107  -17.5253  -6.70243  -24.525  37
589.6  1  811.536  -122.07  -42.4264  38.259  20
589.7  0  313.436  -20.0759  -6.70243  25.506  37
589.7  1  807.294  -118.343  -42.4264  -37.278  20
589.8  0  312.766  -17.6234  -6.70243  -24.525  37
589.8  1  803.051  -122.168  -42.4264  38.259  20
589.9  0  312.096  -20.174  -6.70243  25.506  37
589.9  1  798.808  -118.441  -42.4264  -37.278  20
590  0  311.426  -17.7215  -6.70243  -24.525  37
590  1  794.566  -122.267  -42.4264  38.259  20
590.1  0  310.755  -20.2721  -6.70243  25.506  37
590.1  1  790.323  -118.539  -42.4264  -37.278  20
590.2  0  310.085  -17.8196  -6.70243  -24.525  37
590.2  1  786.08  -122.365  -42.4264  38.259  20
590.3  0  309.415  -20.3702  -6.70243  25.506  37
590.3  1  781.838  -118.637  -42.4264  -37.278  20
590.4  0  308.745  -17.9177  -6.70243  -24.525  37
590.4  1  777.595  -122.463  -42.4264  38.259  20
590.5  0  308.074  -20.4683  -6.70243  25.506  37
590.5  1  773.352  -118.735  -42.4264  -37.278  20
590.6  0  307.404  -18.0158  -6.70243  -24.525  37
590.6  1  769.11  -122.561  -42.4264  38.259  20
590.7  0  306.734  -20.5664  -6.70243  25.506  37
590.7  1  764.867  -118.833  -42.4264  -37.278  20
590.8  0  306.064  -18.1139  -6.70243  -24.525  37
590.8  1  760.624  -122.659  -42.4264  38.259  20
590.9  0  305.394  -20.6645  -6.70243  25.506  37
590.9  1  756.382  -118.931  -42.4264  -37.278  20
591  0  304.723  -18.212  -6.70243  -24.525  37
591  1  752.139  -122.757  -42.4264  38.259  20
591.1  0  304.053  -20.7626  -6.70243  25.506  37
591.1  1  747.897  -119.029  -42.4264  -37.278  20
591.2  0  303.383  -18.3101  -6.70243  -24.525  37
591.2  1  743.654  -122.855  -42.4264  38.259  20
591.3  0  302.713  -20.8607  -6.70243  25.506  37
591.3  1  739.411  -119.127  -42.4264  -37.278  20
591.4  0  302.042  -18.4082  -6.70243  -24.525  37
591.4  1  735.169  -122.953  -42.4264  38.259  20
591.5  0  301.372  -20.9588  -6.70243  25.506  37
591.5  1  730.926  -119.225  -42.4264  -37.278  20
591.6  0  300.702  -18.5063  -6.70243  -24.525  37
591.6  1  726.683  -123.051  -42.4264  38.259  20
591.7  0  300.032  -21.0569  -6.70243  25.506  37
591.7  1  722.441  -119.324  -42.4264  -37.278  20
591.8  0  299.361  -18.6044  -6.70243  -24.525  37
591.8  1  718.198  -123.149  -42.4264  38.259  20
591.9  0  298.691  -21.155  -6.70243  25.506  37
591.9  1  713.955  -119.422  -42.4264  -37.278  20
592  0  298.021  -18.7025  -6.70243  -24.525  37
592  1  709.713  -123.248  -42.4264  38.259  20
592.1  0  297.351  -21.2531  -6.70243  25.506  37
592.1  1  705.47  -119.52  -42.4264  -37.278  20
592.2  0  296.68  -18.8006  -6.70243  -24.525  37
592.2  1  701.227  -123.346  -42.4264  38.259  20
592.3  0  296.01  -21.3512  -6.70243  25.506  37
592.3  1  696.985  -119.618  -42.4264  -37.278  20
592.4  0  295.34  -18.8987  -6.70243  -24.525  37
592.4  1  692.742  -123.444  -42.4264  38.259  20
592.5  0  294.67  -21.4493  -6.70243  25.506  37
592.5  1  688.5  -119.716  -42.4264  -37.278  20
592.6  0  293.999  -18.9968  -6.70243  -24.525  37
592.6  1  684.257  -123.542  -42.4264  38.259  20
592.7  0  293.329  -21.5474  -6.70243  25.506  37
592.7  1  680.014  -119.814  -42.4264  -37.278  20
592.8  0  292.659  -19.0949  -6.70243  -24.525  37
592.8  1  675.772  -123.64  -42.4264  38.259  20
592.9  0  291.989  -21.6455  -6.70243  25.506  37
592.9  1  671.529  -119.912  -42.4264  -37.278  20
593  0  291.318  -19.193  -6.70243  -24.525  37
593  1  667.286  -123.738  -42.4264  38.259  20
593.1  0  290.648  -21.7436  -6.70243  25.506  37
593.1  1  663.044  -120.01  -42.4264  -37.278  20
593.2  0  289.978  -19.2911  -6.70243  -24.525  37
593.2  1  658.801  -123.836  -42.4264  38.259  20
593.3  0  289.308  -21.8417  -6.70243  25.506  37
593.3  1  654.558  -120.108  -42.4264  -37.278  20
593.4  0  288.637  -19.3892  -6.70243  -24.525  37
593.4  1  650.316  -123.934  -42.4264  38.259  20
593.5  0  287.967  -21.9398  -6.70243  25.506  37
593.5  1  646.073  -120.206  -42.4264  -37.278  20
593.6  0  287.297  -19.4873  -6.70243  -24.525  37
593.6  1  641.831  -124.032  -42.4264  38.259  20
593.7  0  286.627  -22.0379  -6.70243  25.506  37
593.7  1  637.588  -120.305  -42.4264  -37.278  20
593.8  0  285.956  -19.5854  -6.70243  -24.525  37
593.8  1  633.345  -124.13  -42.4264  38.259  20
593.9  0  285.286  -22.136  -6.70243  25.506  37
593.9  1  629.103  -120.403  -42.4264  -37.278  20
594  0  284.616  -19.6835  -6.70243  -24.525  37
594  1  624.86  -124.229  -42.4264  38.259  20
594.1  0  283.946  -22.2341  -6.70243  25.506  37
594.1  1  620.617  -120.501  -42.4264  -37.278  20
594.2  0  283.276  -19.7816  -6.70243  -24.525  37
594.2  1  616.375  -124.327  -42.4264  38.259  20
594.3  0  282.605  -22.3322  -6.70243  25.506  37
594.3  1  612.132  -120.599  -42.4264  -37.278  20
594.4  0  281.935  -19.8797  -6.70243  -24.525  37
594.4  1  607.889  -124.425  -42.4264  38.259  20
594.5  0  281.265  -22.4303  -6.70243  25.506  37
594.5  1  603.647  -120.697  -42.4264  -37.278  20
594.6  0  280.595  -19.9778  -6.70243  -24.525  37
594.6  1  599.404  -124.523  -42.4264  38.259  20
594.7  0  279.924  -22.5284  -6.70243  25.506  37
594.7  1  595.161  -120.795  -42.4264  -37.278  20
594.8  0  279.254  -20.0759  -6.70243  -24.525  37
594.8  1  590.919  -124.621  -42.4264  38.259  20
594.9  0  278.584  -22.6265  -6.70243  25.506  37
594.9  1  586.676  -120.893  -42.4264  -37.278  20
595  0  277.914  -20.174  -6.70243  -24.525  37
595  1  582.434  -124.719  -42.4264  38.259  20
595.1  0  277.243  -22.7246  -6.70243  25.506  37
595.1  1  578.191  -120.991  -42.4264  -37.278  20
595.2  0  276.573  -20.2721  -6.70243  -24.525  37
595.2  1  573.948  -124.817  -42.4264  38.259  20
595.3  0  275.903  -22.8227  -6.70243  25.506  37
595.3  1  569.706  -121.089  -42.4264  -37.278  20
595.4  0  275.233  -20.3702  -6.70243  -24.525  37
595.4  1  565.463  -124.915  -42.4264  38.259  20
595.5  0  274.562  -22.9208  -6.70243  25.506  37
595.5  1  561.22  -121.187  -42.4264  -37.278  20
595.6  0  273.892  -20.4683  -6.70243  -24.525  37
595.6  1  556.978  -125.013  -42.4264  38.259  20
595.7  0  273.222  -23.0189  -6.70243  25.506  37
595.7  1  552.735  -121.286  -42.4264  -37.278  20
595.8  0  272.552  -20.5664  -6.70243  -24.525  37
595.8  1  548.492  -125.111  -42.4264  38.259  20
595.9  0  271.881  -23.117  -6.70243  25.506  37
595.9  1  544.25  -121.384  -42.4264  -37.278  20
596  0  271.211  -20.6645  -6.70243  -24.525  37
596  1  540.007  -125.21  -42.4264  38.259  20
596.1  0  270.541  -23.2151  -6.70243  25.506  37
596.1  1  535.765  -121.482  -42.4264  -37.278  20
596.2  0  269.871  -20.7626  -6.70243  -24.525  37
596.2  1  531.522  -125.308  -42.4264  38.259  20
596.3  0  269.2  -23.3132  -6.70243  25.506  37
596.3  1  527.279  -121.58  -42.4264  -37.278  20
596.4  0  268.53  -20.8607  -6.70243  -24.525  37
596.4  1  523.037  -125.406  -42.4264  38.259  20
596.5  0  267.86  -23.4113  -6.70243  25.506  37
596.5  1  518.794  -121.678  -42.4264  -37.278  20
596.6  0  267.19  -20.9588  -6.70243  -24.525  37
596.6  1  514.551  -125.504  -42.4264  38.259  20
596.7  0  266.519  -23.5094  -6.70243  25.506  37
596.7  1  510.309  -121.776  -42.4264  -37.278  20
596.8  0  265.849  -21.0569  -6.70243  -24.525  37
596.8  1  506.066  -125.602  -42.4264  38.259  20
596.9  0  265.179  -23.6075  -6.70243  25.506  37
596.9  1  501.823  -121.874  -42.4264  -37.278  20
597  0  264.509  -21.155  -6.70243  -24.525  37
597  1  497.581  -125.7  -42.4264  38.259  20
597.1  0  263.838  -23.7056  -6.70243  25.506  37
597.1  1  493.338  -121.972  -42.4264  -37.278  20
597.2  0  263.168  -21.2531  -6.70243  -24.525  37
597.2  1  489.095  -125.798  -42.4264  38.259  20
597.3  0  262.498  -23.8037  -6.70243  25.506  37
597.3  1  484.853  -122.07  -42.4264  -37.278  20
597.4  0  261.828  -21.3512  -6.70243  -24.525  37
597.4  1  480.61  -125.896  -42.4264  38.259  20
597.5  0  261.158  -23.9018  -6.70243  25.506  37
597.5  1  476.368  -122.168  -42.4264  -37.278  20
597.6  0  260.487  -21.4493  -6.70243  -24.525  37
597.6  1  472.125  -125.994  -42.4264  38.259  20
597.7  0  259.817  -23.9999  -6.70243  25.506  37
597.7  1  467.882  -122.267  -42.4264  -37.278  20
597.8  0  259.147  -21.5474  -6.70243  -24.525  37
597.8  1  463.64  -126.092  -42.4264  38.259  20
597.9  0  258.477  -24.098  -6.70243  25.506  37
597.9  1  459.397  -122.365  -42.4264  -37.278  20
598  0  257.806  -21.6455  -6.70243  -24.525  37
598  1  455.154  -126.191  -42.4264  38.259  20
598.1  0  257.136  -24.1961  -6.70243  25.506  37
598.1  1  450.912  -122.463  -42.4264  -37.278  20
598.2  0  256.466  -21.7436  -6.70243  -24.525  37
598.2  1  446.669  -126.289  -42.4264  38.259  20
598.3  0  255.796  -24.2942  -6.70243  25.506  37
598.3  1  442.426  -122.561  -42.4264  -37.278  20
598.4  0  255.125  -21.8417  -6.70243  -24.525  37
598.4  1  438.184  -126.387  -42.4264  38.259  20
598.5  0  254.455  -24.3923  -6.70243  25.506  37
598.5  1  433.941  -122.659  -42.4264  -37.278  20
598.6  0  253.785  -21.9398  -6.70243  -24.525  37
598.6  1  429.698  -126.485  -42.4264  38.259  20
598.7  0  253.115  -24.4904  -6.70243  25.506  37
598.7  1  425.456  -122.757  -42.4264  -37.278  20
598.8  0  252.444  -22.0379  -6.70243  -24.525  37
598.8  1  421.213  -126.583  -42.4264  38.259  20
598.9  0  251.774  -24.5885  -6.70243  25.506  37
598.9  1  416.971  -122.855  -42.4264  -37.278  20
599  0  251.104  -22.136  -6.70243  -24.525  37
599  1  412.728  -126.681  -42.4264  38.259  20
599.1  0  250.434  -24.6866  -6.70243  25.506  37
599.1  1  408.485  -122.953  -42.4264  -37.278  20
599.2  0  249.763  -22.2341  -6.70243  -24.525  37
599.2  1  404.243  -126.779  -42.4264  38.259  20
599.3  0  249.093  -24.7847  -6.70243  25.506  37
599.3  1  400  -123.051  -42.4264  -37.278  20
599.4  0  248.423  -22.3322  -6.70243  -24.525  37
599.4  1  395.757  -126.877  -42.4264  38.259  20
599.5  0  247.753  -24.8828  -6.70243  25.506  37
599.5  1  391.515  -123.149  -42.4264  -37.278  20
599.6  0  247.082  -22.4303  -6.70243  -24.525  37
599.6  1  387.272  -126.975  -42.4264  38.259  20
599.7  0  246.412  -24.9809  -6.70243  25.506  37
599.7  1  383.029  -123.248  -42.4264  -37.278  20
599.8  0  245.742  -22.5284  -6.70243  -24.525  37
599.8  1  378.787  -127.073  -42.4264  38.259  20
599.9  0  245.072  -25.079  -6.70243  25.506  37
599.9  1  374.544  -123.346  -42.4264  -37.278  20
600  0  244.401  -22.6265  -6.70243  -24.525  37
600  1  370.302  -127.172  -42.4264  38.259  20
600.1  0  243.731  -25.1771  -6.70243  25.506  37
600.1  1  366.059  -123.444  -42.4264  -37.278  20
600.2  0  243.061  -22.7246  -6.70243  -24.525  37
600.2  1  361.816  -127.27  -42.4264  38.259  20
600.3  0  242.391  -25.2752  -6.70243  25.506  37
600.3  1  357.574  -123.542  -42.4264  -37.278  20
600.4  0  241.72  -22.8227  -6.70243  -24.525  37
600.4  1  353.331  -127.368  -42.4264  38.259  20
600.5  0  241.05  -25.3733  -6.70243  25.506  37
600.5  1  349.088  -123.64  -42.4264  -37.278  20
600.6  0  240.38  -22.9208  -6.70243  -24.525  37
600.6  1  344.846  -127.466  -42.4264  38.259  20
600.7  0  239.71  -25.4714  -6.70243  25.506  37
600.7  1  340.603  -123.738  -42.4264  -37.278  20
600.8  0  239.04  -23.0189  -6.70243  -24.525  37
600.8  1  336.36  -127.564  -42.4264  38.259  20
600.9  0  238.369  -25.5695  -6.70243  25.506  37
600.9  1  332.118  -123.836  -42.4264  -37.278  20
601  0  237.699  -23.117  -6.70243  -24.525  37
601  1  327.875  -127.662  -42.4264  38.259  20
601.1  0  237.029  -25.6676  -6.70243  25.506  37
601.1  1  323.632  -123.934  -42.4264  -37.278  20
601.2  0  236.359  -23.2151  -6.70243  -24.525  37
601.2  1  319.39  -127.76  -42.4264  38.259  20
601.3  0  235.688  -25.7657  -6.70243  25.506  37
601.3  1  315.147  -124.032  -42.4264  -37.278  20
601.4  0  235.018  -23.3132  -6.70243  -24.525  37
601.4  1  310.905  -127.858  -42.4264  38.259  20
601.5  0  234.348  -25.8638  -6.70243  25.506  37
601.5  1  306.662  -124.13  -42.4264  -37.278  20
601.6  0  233.678  -23.4113  -6.70243  -24.525  37
601.6  1  302.419  -127.956  -42.4264  38.259  20
601.7  0  233.007  -25.9619  -6.70243  25.506  37
601.7  1  298.177  -124.229  -42.4264  -37.278  20
601.8  0  232.337  -23.5094  -6.70243  -24.525  37
601.8  1  293.934  -128.054  -42.4264  38.259  20
601.9  0  231.667  -26.06  -6.70243  25.506  37
601.9  1  289.691  -124.327  -42.4264  -37.278  20
602  0  230.997  -23.6075  -6.70243  -24.525  37
602  1  285.449  -128.153  -42.4264  38.259  20
602.1  0  230.326  -26.1581  -6.70243  25.506  37
602.1  1  281.206  -124.425  -42.4264  -37.278  20
602.2  0  229.656  -23.7056  -6.70243  -24.525  37
602.2  1  276.963  -128.251  -42.4264  38.259  20
602.3  0  228.986  -26.2562  -6.70243  25.506  37
602.3  1  272.721  -124.523  -42.4264  -37.278  20
602.4  0  228.316  -23.8037  -6.70243  -24.525  37
602.4  1  268.478  -128.349  -42.4264  38.259  20
602.5  0  227.645  -26.3543  -6.70243  25.506  37
602.5  1  264.235  -124.621  -42.4264  -37.278  20
602.6  0  226.975  -23.9018  -6.70243  -24.525  37
602.6  1  259.993  -128.447  -42.4264  38.259  20
602.7  0  226.305  -26.4524  -6.70243  25.506  37
602.7  1  255.75  -124.719  -42.4264  -37.278  20
602.8  0  225.635  -23.9999  -6.70243  -24.525  37
602.8  1  251.508  -128.545  -42.4264  38.259  20
602.9  0  224.964  -26.5505  -6.70243  25.506  37
602.9  1  247.265  -124.817  -42.4264  -37.278  20
603  0  224.294  -24.098  -6.70243  -24.525  37
603  1  243.022  -128.643  -42.4264  38.259  20
603.1  0  223.624  -26.6486  -6.70243  25.506  37
603.1  1  238.78  -124.915  -42.4264  -37.278  20
603.2  0  222.954  -24.1961  -6.70243  -24.525  37
603.2  1  234.537  -128.741  -42.4264  38.259  20
603.3  0  222.283  -26.7467  -6.70243  25.506  37
603.3  1  230.294  -125.013  -42.4264  -37.278  20
603.4  0  221.613  -24.2942  -6.70243  -24.525  37
603.4  1  226.052  -128.839  -42.4264  38.259  20
603.5  0  220.943  -26.8448  -6.70243  25.506  37
603.5  1  221.809  -125.111  -42.4264  -37.278  20
603.6  0  220.273  -24.3923  -6.70243  -24.525  37
603.6  1  217.566  -128.937  -42.4264  38.259  20
603.7  0  219.602  -26.9429  -6.70243  25.506  37
603.7  1  213.324  -125.21  -42.4264  -37.278  20
603.8  0  218.932  -24.4904  -6.70243  -24.525  37
603.8  1  209.081  -129.035  -42.4264  38.259  20
603.9  0  218.262  -27.041  -6.70243  25.506  37
603.9  1  204.839  -125.308  -42.4264  -37.278  20
604  0  217.592  -24.5885  -6.70243  -24.525  37
604  1  200.596  -129.134  -42.4264  38.259  20
604.1  0  216.921  -27.1391  -6.70243  25.506  37
604.1  1  196.353  -125.406  -42.4264  -37.278  20
604.2  0  216.251  -24.6866  -6.70243  -24.525  37
604.2  1  192.111  -129.232  -42.4264  38.259  20
604.3  0  215.581  -27.2372  -6.70243  25.506  37
604.3  1  187.868  -125.504  -42.4264  -37.278  20
604.4  0  214.911  -24.7847  -6.70243  -24.525  37
604.4  1  183.625  -129.33  -42.4264  38.259  20
604.5  0  214.241  -27.3353  -6.70243  25.506  37
604.5  1  179.383  -125.602  -42.4264  -37.278  20
604.6  0  213.57  -24.8828  -6.70243  -24.525  37
604.6  1  175.14  -129.428  -42.4264  38.259  20
604.7  0  212.9  -27.4334  -6.70243  25.506  37
604.7  1  170.897  -125.7  -42.4264  -37.278  20
604.8  0  212.23  -24.9809  -6.70243  -24.525  37
604.8  1  166.655  -129.526  -42.4264  38.259  20
604.9  0  211.56  -27.5315  -6.70243  25.506  37
604.9  1  162.412  -125.798  -42.4264  -37.278  20
605  0  210.889  -25.079  -6.70243  -24.525  37
605  1  158.169  -129.624  -42.4264  38.259  20
605.1  0  210.219  -27.6296  -6.70243  25.506  37
605.1  1  153.927  -125.896  -42.4264  -37.278  20
605.2  0  209.549  -25.1771  -6.70243  -24.525  37
605.2  1  149.684  -129.722  -42.4264  38.259  20
605.3  0  208.879  -27.7277  -6.70243  25.506  37
605.3  1  145.442  -125.994  -42.4264  -37.278  20
605.4  0  208.208  -25.2752  -6.70243  -24.525  37
605.4  1  141.199  -129.82  -42.4264  38.259  20
605.5  0  207.538  -27.8258  -6.70243  25.506  37
605.5  1  136.956  -126.092  -42.4264  -37.278  20
605.6  0  206.868  -25.3733  -6.70243  -24.525  37
605.6  1  132.714  -129.918  -42.4264  38.259  20
605.7  0  206.198  -27.9239  -6.70243  25.506  37
605.7  1  128.471  -126.191  -42.4264  -37.278  20
605.8  0  205.527  -25.4714  -6.70243  -24.525  37
605.8  1  124.228  -130.016  -42.4264  38.259  20
